,016_driftX,016_driftY,018_driftX,018_driftY,010_driftX,010_driftY,020_driftX,020_driftY,006_driftX,006_driftY,014_driftX,014_driftY,004_driftX,004_driftY,002_driftX,002_driftY
133,9999.0,9999.0,-0.052050769329071045,-0.12724608182907104,-0.07363283634185791,-0.10224610567092896,-0.2994140684604645,-0.06914061307907104,0.0166015625,0.2860351502895355,0.03261721134185791,0.7294921875,-0.08632814884185791,1.341699242591858,0.21064454317092896,0.9051757752895355
134,9999.0,9999.0,-0.052539050579071045,-0.125,-0.09433591365814209,-0.10605466365814209,-0.2865234315395355,-0.045117199420928955,0.0234375,0.2835937440395355,0.031445324420928955,0.7091796845197678,-0.08730471134185791,1.338769555091858,0.2051757574081421,0.9974609315395355
135,9999.0,9999.0,-0.05214846134185791,-0.13447266817092896,9999.0,9999.0,-0.2782226502895355,-0.03720700740814209,0.02783203125,0.3028320372104645,0.03994143009185791,0.7523437440395355,-0.08613282442092896,1.339941382408142,0.18876951932907104,1.395605444908142
136,9999.0,9999.0,-0.051562488079071045,-0.1255859136581421,9999.0,9999.0,-0.24736326932907104,-0.037109375,0.02431643009185791,0.27861328423023224,0.03408205509185791,0.756152331829071,-0.08779299259185791,1.344824194908142,0.17578125,1.8864257335662842
137,9999.0,9999.0,-0.053417980670928955,-0.12548828125,9999.0,9999.0,-0.2593750059604645,-0.032910168170928955,0.02724611759185791,0.2948242127895355,0.04941403865814209,0.7872070372104645,-0.08828127384185791,1.355566382408142,0.13037109375,2.295312523841858
138,9999.0,9999.0,-0.052539050579071045,-0.1332031488418579,9999.0,9999.0,-0.2533203065395355,-0.036914050579071045,0.032519519329071045,0.29472656548023224,0.04794919490814209,0.8169921934604645,-0.0908203125,1.356542944908142,0.1395508050918579,2.8739256858825684
139,9999.0,9999.0,-0.04970705509185791,-0.12841796875,9999.0,9999.0,-0.251953125,-0.03701174259185791,0.03369140625,0.2969726622104645,0.04638671875,0.781054675579071,-0.08798825740814209,1.396679699420929,0.1583007574081421,3.4791016578674316
140,9999.0,9999.0,-0.05087888240814209,-0.1268554925918579,9999.0,9999.0,-0.24970704317092896,-0.0234375,0.0341796875,0.3018554747104645,0.04941403865814209,0.8125,-0.0888671875,1.404980480670929,0.1480468511581421,3.5982422828674316
141,9999.0,9999.0,-0.046875,-0.1317383050918579,9999.0,9999.0,-0.2542968690395355,-0.031054675579071045,0.03994143009185791,0.26025390625,0.050000011920928955,0.8125,-0.08769530057907104,1.411914050579071,0.1514648199081421,3.638671875
142,9999.0,9999.0,-0.05087888240814209,-0.12763673067092896,-0.01083981990814209,-0.16064453125,-0.26396483182907104,-0.031933605670928955,0.05224609375,0.3231445252895355,0.05126953125,0.7596679627895355,-0.13925781846046448,1.5734374523162842,0.1517578363418579,3.649707078933716
143,9999.0,9999.0,-0.05322265625,-0.12246096134185791,-0.01210939884185791,-0.15625,-0.26875001192092896,-0.03759765625,0.053515613079071045,0.3296875059604645,0.06425780057907104,0.85107421875,-0.25146484375,1.7666015625,0.1458984613418579,3.629199266433716
144,9999.0,9999.0,-0.05312502384185791,-0.1220703125,-0.012011706829071045,-0.1534179449081421,-0.27001953125,-0.033496081829071045,0.05820310115814209,0.31914062798023224,0.0654296875,0.8426757752895355,-0.26708984375,1.831152319908142,0.1405273675918579,3.5655274391174316
