,016_gazeX,016_gazeY,016_pupilSize,018_gazeX,018_gazeY,018_pupilSize,010_gazeX,010_gazeY,010_pupilSize,020_gazeX,020_gazeY,020_pupilSize,006_gazeX,006_gazeY,006_pupilSize,014_gazeX,014_gazeY,014_pupilSize,004_gazeX,004_gazeY,004_pupilSize,002_gazeX,002_gazeY,002_pupilSize
1311,0.09785157442092896,-0.10664063692092896,1155.0,0.1807616949081421,-0.08701169490814209,1017.0,0.046191394329071045,-0.1942383050918579,780.0,-0.06943356990814209,-0.20625001192092896,855.0,0.04042971134185791,0.09238281846046448,952.0,-0.0654296875,0.13613280653953552,897.0,0.01699221134185791,0.05419921875,980.0,9999.0,9999.0,9999.0
1312,0.10117185115814209,-0.10781252384185791,1164.0,0.1810547113418579,-0.08027344942092896,1011.0,0.045703113079071045,-0.19462889432907104,795.0,-0.053515613079071045,-0.20732420682907104,888.0,0.0322265625,0.1162109375,901.0,-0.06718748807907104,0.13046875596046448,901.0,-0.10546875,-0.06630861759185791,1012.0,0.26249998807907104,0.3203125,894.0
1313,0.10039061307907104,-0.10517579317092896,1171.0,0.18232423067092896,-0.09130859375,1013.0,0.04335939884185791,-0.1961914300918579,799.0,-0.06191408634185791,-0.20703125,850.0,9999.0,9999.0,9999.0,-0.07255858182907104,0.13886719942092896,872.0,-0.13847655057907104,-0.14970701932907104,1020.0,9999.0,9999.0,9999.0
1314,0.09648436307907104,-0.09843748807907104,1173.0,0.1825195550918579,-0.09326171875,1033.0,0.034472644329071045,-0.19453126192092896,807.0,-0.04990231990814209,-0.20830076932907104,863.0,0.2676757574081421,0.02587890625,1724.0,-0.07167971134185791,0.12929686903953552,869.0,-0.12480467557907104,-0.1426757574081421,1019.0,9999.0,9999.0,9999.0
1315,0.09619140625,-0.09560549259185791,1169.0,0.2362304925918579,-0.09042966365814209,1041.0,-0.17041015625,-0.20244139432907104,834.0,9999.0,9999.0,9999.0,0.02792966365814209,0.07509765028953552,937.0,-0.07021486759185791,0.13408201932907104,848.0,-0.12568360567092896,-0.14531248807907104,1021.0,0.6100585460662842,0.4102539047598839,2296.0
1316,0.00634765625,-0.07470703125,1191.0,0.2313476800918579,-0.07958984375,1037.0,-0.16933593153953552,-0.20283204317092896,840.0,-0.05605471134185791,-0.20732420682907104,838.0,0.0341796875,0.09169921278953552,962.0,-0.0693359375,0.14980468153953552,835.0,-0.12734374403953552,-0.1636718511581421,1056.0,9999.0,9999.0,9999.0
1317,-0.03457033634185791,-0.056640625,1195.0,0.23388671875,-0.08505856990814209,1038.0,-0.17158204317092896,-0.2022460699081421,819.0,-0.05624997615814209,-0.2076171636581421,840.0,0.025390625,0.09462890028953552,923.0,-0.07207030057907104,0.13457030057907104,817.0,-0.12783202528953552,-0.15898436307907104,1036.0,9999.0,9999.0,9999.0
1318,-0.02773439884185791,-0.05478513240814209,1203.0,0.23505860567092896,-0.07988280057907104,1039.0,-0.16611328721046448,-0.2007812261581421,842.0,-0.06210935115814209,-0.20683592557907104,823.0,0.029101550579071045,0.08730468153953552,956.0,-0.068359375,0.14462891221046448,842.0,-0.12607422471046448,-0.1587890386581421,1038.0,9999.0,9999.0,9999.0
1319,-0.02499997615814209,-0.056445300579071045,1190.0,0.23710936307907104,-0.07841795682907104,1056.0,-0.16494140028953552,-0.2025390863418579,835.0,9999.0,9999.0,9999.0,0.02626955509185791,0.08505859971046448,941.0,-0.15878906846046448,0.10224610567092896,810.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
1320,-0.02578127384185791,-0.05917966365814209,1172.0,0.23779296875,-0.07744139432907104,1056.0,-0.1650390625,-0.20332032442092896,830.0,9999.0,9999.0,9999.0,0.02988278865814209,0.09482422471046448,948.0,-0.17236328125,0.07734376192092896,807.0,-0.08749997615814209,0.044238269329071045,1002.0,9999.0,9999.0,9999.0
