,002_arousal,002_valence,018_arousal,018_valence,014_arousal,014_valence,010_arousal,010_valence,008_arousal,008_valence
421,0.0244140625,0.5615234375,0.0,0.0,0.322265625,-0.94970703125,-0.15380859375,-0.52734375,0.15380859375,0.70068359375
422,0.02685546875,0.5615234375,0.0,0.0,0.32958984375,-0.95458984375,-0.15380859375,-0.52978515625,0.15380859375,0.70068359375
423,0.02685546875,0.5615234375,0.0,0.0,0.3369140625,-0.95947265625,-0.1513671875,-0.5322265625,0.15380859375,0.70068359375
424,0.02685546875,0.5615234375,0.0,0.0,0.3466796875,-0.96435546875,-0.1513671875,-0.5322265625,0.15380859375,0.70068359375
425,0.02685546875,0.5615234375,0.0,0.0,0.35400390625,-0.96923828125,-0.146484375,-0.5322265625,0.15380859375,0.70068359375
426,0.02685546875,0.5615234375,0.0,0.0,0.35888671875,-0.9716796875,-0.14404296875,-0.53466796875,0.15380859375,0.703125
427,0.02685546875,0.55908203125,0.0,0.0,0.36376953125,-0.9716796875,-0.13671875,-0.53466796875,0.15380859375,0.703125
428,0.02685546875,0.55908203125,0.0,0.0,0.3662109375,-0.97412109375,-0.13671875,-0.5322265625,0.15380859375,0.703125
429,0.02685546875,0.55908203125,0.0,0.0,0.36865234375,-0.9765625,-0.13427734375,-0.5322265625,0.15380859375,0.70556640625
430,0.02685546875,0.55908203125,0.0,0.0,0.37353515625,-0.9765625,-0.13427734375,-0.5322265625,0.15380859375,0.70556640625
431,0.02685546875,0.55908203125,0.0,0.0,0.37353515625,-0.97900390625,-0.1318359375,-0.5322265625,0.15380859375,0.70556640625
432,0.02685546875,0.55908203125,0.0,0.0,0.3759765625,-0.97900390625,-0.1318359375,-0.5322265625,0.15380859375,0.70556640625
433,0.02685546875,0.55908203125,0.0,0.0,0.3759765625,-0.97900390625,-0.1318359375,-0.5322265625,0.15380859375,0.7080078125
434,0.02685546875,0.55908203125,0.0,0.0,0.37841796875,-0.97900390625,-0.1318359375,-0.5322265625,0.15380859375,0.7080078125
435,0.02685546875,0.55908203125,0.0,0.0,0.380859375,-0.9814453125,-0.1318359375,-0.5322265625,0.15625,0.7080078125
436,0.02685546875,0.55908203125,0.0,0.0,0.38330078125,-0.9814453125,-0.1318359375,-0.5322265625,0.15625,0.7080078125
437,0.02685546875,0.55908203125,0.0,0.0,0.38818359375,-0.986328125,-0.12939453125,-0.52978515625,0.15625,0.7080078125
438,0.02685546875,0.55908203125,0.0,0.0,0.39306640625,-0.98876953125,-0.12939453125,-0.52978515625,0.15625,0.7080078125
439,0.02685546875,0.55908203125,0.0,0.0,0.39794921875,-0.9912109375,-0.12939453125,-0.52978515625,0.15625,0.7080078125
440,0.02685546875,0.55908203125,0.0,0.0,0.400390625,-0.9912109375,-0.12939453125,-0.52978515625,0.15625,0.7080078125
441,0.02685546875,0.55908203125,0.0,0.0,0.400390625,-0.99365234375,-0.12939453125,-0.52734375,0.15625,0.7080078125
442,0.02685546875,0.55908203125,0.0,0.00244140625,0.40283203125,-0.99365234375,-0.12939453125,-0.52734375,0.15625,0.7080078125
443,0.02685546875,0.55908203125,0.0,0.00244140625,0.40283203125,-0.99365234375,-0.12939453125,-0.52490234375,0.15625,0.7080078125
444,0.02685546875,0.55908203125,0.0,0.00244140625,0.4052734375,-0.99365234375,-0.12939453125,-0.5224609375,0.15625,0.7080078125
445,0.02685546875,0.55908203125,0.0,0.00244140625,0.40771484375,-0.99365234375,-0.12939453125,-0.52001953125,0.15625,0.7080078125
446,0.02685546875,0.55908203125,0.0,0.00244140625,0.41259765625,-0.99365234375,-0.12939453125,-0.517578125,0.15625,0.7080078125
447,0.02685546875,0.55908203125,0.0,0.00244140625,0.4150390625,-0.99365234375,-0.126953125,-0.517578125,0.15625,0.7080078125
448,0.02685546875,0.55908203125,0.0,0.00244140625,0.419921875,-0.99365234375,-0.126953125,-0.517578125,0.15625,0.7080078125
449,0.02685546875,0.55908203125,0.0,0.00244140625,0.4248046875,-0.99365234375,-0.126953125,-0.51513671875,0.15625,0.7080078125
450,0.02685546875,0.55908203125,0.0,0.00244140625,0.42724609375,-0.99365234375,-0.126953125,-0.51513671875,0.15625,0.7080078125
451,0.02685546875,0.55908203125,0.00244140625,0.00244140625,0.4296875,-0.99365234375,-0.126953125,-0.51513671875,0.15625,0.7080078125
452,0.02685546875,0.55908203125,0.00244140625,0.00244140625,0.4345703125,-0.99365234375,-0.12451171875,-0.51513671875,0.15625,0.7080078125
453,0.02685546875,0.55908203125,0.0048828125,0.0048828125,0.43701171875,-0.99365234375,-0.1220703125,-0.52001953125,0.15625,0.7080078125
454,0.02685546875,0.55908203125,0.0048828125,0.0048828125,0.439453125,-0.99365234375,-0.1220703125,-0.52490234375,0.15625,0.7080078125
455,0.02685546875,0.55908203125,0.0048828125,0.0048828125,0.439453125,-0.99365234375,-0.1220703125,-0.52978515625,0.15625,0.7080078125
456,0.02685546875,0.55908203125,0.0048828125,0.0048828125,0.44189453125,-0.99365234375,-0.1220703125,-0.5322265625,0.15625,0.7080078125
457,0.02685546875,0.55908203125,0.0048828125,0.00244140625,0.44189453125,-0.99365234375,-0.1220703125,-0.53466796875,0.15625,0.7080078125
458,0.02685546875,0.55908203125,0.0048828125,0.0,0.4443359375,-0.99365234375,-0.1220703125,-0.53466796875,0.15625,0.71044921875
459,0.02685546875,0.55908203125,0.00732421875,-0.00244140625,0.4443359375,-0.99365234375,-0.1220703125,-0.53466796875,0.15625,0.71044921875
460,0.02685546875,0.55908203125,0.00732421875,-0.00244140625,0.44677734375,-0.99365234375,-0.1220703125,-0.537109375,0.15625,0.71044921875
461,0.02685546875,0.55908203125,0.0048828125,-0.00244140625,0.44921875,-0.99365234375,-0.11962890625,-0.537109375,0.15869140625,0.71044921875
462,0.02685546875,0.55908203125,0.0048828125,-0.0048828125,0.4541015625,-0.9912109375,-0.11962890625,-0.53955078125,0.15869140625,0.71044921875
463,0.02685546875,0.55908203125,0.00244140625,-0.0048828125,0.4541015625,-0.9912109375,-0.11962890625,-0.5419921875,0.15869140625,0.71044921875
464,0.02685546875,0.55908203125,0.0,-0.00732421875,0.45654296875,-0.9912109375,-0.11962890625,-0.5419921875,0.15869140625,0.71044921875
465,0.02685546875,0.55908203125,0.0,-0.00732421875,0.45654296875,-0.9912109375,-0.11962890625,-0.5419921875,0.15869140625,0.71044921875
466,0.02685546875,0.55908203125,-0.00244140625,-0.009765625,0.458984375,-0.9912109375,-0.11962890625,-0.5419921875,0.15869140625,0.712890625
467,0.02685546875,0.55908203125,-0.00244140625,-0.01220703125,0.46142578125,-0.98876953125,-0.1171875,-0.5419921875,0.1611328125,0.712890625
468,0.02685546875,0.55908203125,-0.00244140625,-0.0146484375,0.4638671875,-0.98876953125,-0.1171875,-0.54443359375,0.1611328125,0.712890625
469,0.02685546875,0.55908203125,-0.00244140625,-0.01953125,0.4638671875,-0.986328125,-0.1171875,-0.54443359375,0.1611328125,0.712890625
470,0.02685546875,0.55908203125,-0.00244140625,-0.02197265625,0.46630859375,-0.986328125,-0.1171875,-0.54443359375,0.1611328125,0.712890625
471,0.02685546875,0.55908203125,0.0,-0.029296875,0.46630859375,-0.986328125,-0.11474609375,-0.54443359375,0.1611328125,0.712890625
472,0.02685546875,0.55908203125,0.0,-0.0390625,0.46875,-0.986328125,-0.11474609375,-0.54443359375,0.1611328125,0.712890625
473,0.02685546875,0.55908203125,0.0,-0.05126953125,0.46875,-0.986328125,-0.1123046875,-0.54931640625,0.1611328125,0.712890625
474,0.02685546875,0.55908203125,-0.0048828125,-0.06591796875,0.47119140625,-0.98388671875,-0.107421875,-0.55419921875,0.1611328125,0.712890625
475,0.02685546875,0.55908203125,-0.00732421875,-0.07080078125,0.47607421875,-0.98388671875,-0.107421875,-0.55419921875,0.1611328125,0.712890625
476,0.02685546875,0.55908203125,-0.01220703125,-0.07080078125,0.478515625,-0.9814453125,-0.10498046875,-0.55419921875,0.1611328125,0.712890625
477,0.02685546875,0.55908203125,-0.01220703125,-0.07080078125,0.4833984375,-0.97900390625,-0.10498046875,-0.55419921875,0.1611328125,0.712890625
478,0.02685546875,0.55908203125,-0.0146484375,-0.068359375,0.48583984375,-0.9765625,-0.10498046875,-0.556640625,0.1611328125,0.71533203125
479,0.02685546875,0.55908203125,-0.0146484375,-0.06103515625,0.48583984375,-0.9765625,-0.10498046875,-0.556640625,0.1611328125,0.71533203125
480,0.03173828125,0.55908203125,-0.0146484375,-0.05126953125,0.48583984375,-0.9765625,-0.10498046875,-0.556640625,0.1611328125,0.71533203125
481,0.0341796875,0.55908203125,-0.01220703125,-0.0390625,0.48583984375,-0.9765625,-0.10498046875,-0.556640625,0.1611328125,0.71533203125
482,0.03662109375,0.55908203125,-0.009765625,-0.03173828125,0.48583984375,-0.9765625,-0.10498046875,-0.556640625,0.1611328125,0.71533203125
483,0.04150390625,0.55908203125,-0.009765625,-0.029296875,0.48583984375,-0.9765625,-0.10498046875,-0.55908203125,0.1611328125,0.71533203125
484,0.04150390625,0.55908203125,-0.009765625,-0.029296875,0.48583984375,-0.9765625,-0.1025390625,-0.56396484375,0.1611328125,0.71533203125
485,0.0439453125,0.55908203125,-0.009765625,-0.02685546875,0.48583984375,-0.9765625,-0.10009765625,-0.56396484375,0.1611328125,0.71533203125
486,0.04638671875,0.55908203125,-0.009765625,-0.0244140625,0.48583984375,-0.9765625,-0.10009765625,-0.56396484375,0.1611328125,0.71533203125
487,0.04638671875,0.55908203125,-0.009765625,-0.01953125,0.48583984375,-0.9765625,-0.10009765625,-0.56640625,0.1611328125,0.71533203125
488,0.048828125,0.55908203125,-0.009765625,-0.0146484375,0.48583984375,-0.9765625,-0.10009765625,-0.56640625,0.1611328125,0.71533203125
489,0.048828125,0.55908203125,-0.009765625,-0.009765625,0.48583984375,-0.9765625,-0.10009765625,-0.56640625,0.1611328125,0.71533203125
490,0.048828125,0.55908203125,-0.009765625,-0.0048828125,0.48583984375,-0.9765625,-0.10009765625,-0.56884765625,0.1611328125,0.71533203125
491,0.048828125,0.55908203125,-0.009765625,-0.00244140625,0.48583984375,-0.9765625,-0.10009765625,-0.56884765625,0.1611328125,0.71533203125
492,0.05126953125,0.55908203125,-0.00732421875,0.0,0.48583984375,-0.9765625,-0.10009765625,-0.56884765625,0.1611328125,0.71533203125
493,0.05126953125,0.556640625,-0.00732421875,0.0048828125,0.48583984375,-0.9765625,-0.09765625,-0.56884765625,0.1611328125,0.71533203125
494,0.0537109375,0.55419921875,-0.0048828125,0.009765625,0.48583984375,-0.9765625,-0.09521484375,-0.56640625,0.1611328125,0.71533203125
495,0.0537109375,0.55419921875,-0.0048828125,0.01708984375,0.48583984375,-0.9765625,-0.09521484375,-0.56396484375,0.1611328125,0.71533203125
496,0.05615234375,0.54931640625,-0.0048828125,0.02685546875,0.48583984375,-0.9765625,-0.0927734375,-0.56396484375,0.16357421875,0.71533203125
497,0.05859375,0.5419921875,-0.0048828125,0.029296875,0.48828125,-0.9765625,-0.0927734375,-0.56396484375,0.16357421875,0.71533203125
498,0.06103515625,0.537109375,-0.00732421875,0.0341796875,0.49072265625,-0.9765625,-0.0927734375,-0.56396484375,0.16357421875,0.71533203125
499,0.06103515625,0.52978515625,-0.00732421875,0.0341796875,0.4931640625,-0.97900390625,-0.09521484375,-0.56396484375,0.16357421875,0.71533203125
500,0.06103515625,0.52490234375,-0.009765625,0.0341796875,0.498046875,-0.97900390625,-0.09521484375,-0.56884765625,0.16357421875,0.7177734375
501,0.0634765625,0.5224609375,-0.01220703125,0.0341796875,0.5029296875,-0.97900390625,-0.09521484375,-0.5712890625,0.16357421875,0.7177734375
502,0.0634765625,0.52001953125,-0.01220703125,0.0341796875,0.51025390625,-0.9814453125,-0.09521484375,-0.5712890625,0.16357421875,0.7177734375
503,0.06591796875,0.517578125,-0.0146484375,0.0341796875,0.51513671875,-0.98388671875,-0.09521484375,-0.576171875,0.16357421875,0.7177734375
504,0.06591796875,0.517578125,-0.0146484375,0.03173828125,0.517578125,-0.98388671875,-0.09521484375,-0.57861328125,0.16357421875,0.7177734375
505,0.068359375,0.5126953125,-0.01708984375,0.029296875,0.517578125,-0.98388671875,-0.09765625,-0.57861328125,0.16357421875,0.7177734375
506,0.068359375,0.51025390625,-0.01708984375,0.02685546875,0.52001953125,-0.986328125,-0.09765625,-0.5810546875,0.16357421875,0.7177734375
507,0.068359375,0.50537109375,-0.01708984375,0.0244140625,0.52001953125,-0.98876953125,-0.09765625,-0.5810546875,0.16357421875,0.7177734375
508,0.07080078125,0.5029296875,-0.01708984375,0.02197265625,0.5224609375,-0.98876953125,-0.09765625,-0.58349609375,0.16357421875,0.7177734375
509,0.07080078125,0.50048828125,-0.01708984375,0.01953125,0.5224609375,-0.98876953125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
510,0.07080078125,0.49560546875,-0.01708984375,0.01953125,0.5224609375,-0.98876953125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
511,0.07080078125,0.49072265625,-0.01708984375,0.01708984375,0.52001953125,-0.98876953125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
512,0.07080078125,0.48828125,-0.01708984375,0.0146484375,0.517578125,-0.98876953125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
513,0.07080078125,0.4833984375,-0.01708984375,0.0146484375,0.51513671875,-0.986328125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
514,0.07080078125,0.4833984375,-0.01708984375,0.01220703125,0.51513671875,-0.98388671875,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
515,0.068359375,0.48095703125,-0.01708984375,0.01220703125,0.51025390625,-0.9814453125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
516,0.068359375,0.478515625,-0.01708984375,0.009765625,0.50537109375,-0.97900390625,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
517,0.068359375,0.4736328125,-0.01708984375,0.00732421875,0.5029296875,-0.9765625,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
518,0.06591796875,0.47119140625,-0.01708984375,0.0048828125,0.50048828125,-0.96923828125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
519,0.0634765625,0.46630859375,-0.01708984375,0.0048828125,0.50048828125,-0.966796875,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
520,0.0634765625,0.4638671875,-0.01708984375,0.00244140625,0.49560546875,-0.95947265625,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
521,0.06103515625,0.46142578125,-0.01708984375,0.0,0.49560546875,-0.9521484375,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
522,0.06103515625,0.458984375,-0.01708984375,0.0,0.4931640625,-0.94970703125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
523,0.05859375,0.45654296875,-0.01708984375,-0.00244140625,0.4931640625,-0.947265625,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
524,0.05615234375,0.4541015625,-0.01708984375,-0.0048828125,0.4931640625,-0.9375,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
525,0.05615234375,0.44921875,-0.01708984375,-0.00732421875,0.49072265625,-0.92529296875,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
526,0.0537109375,0.44677734375,-0.01708984375,-0.009765625,0.49072265625,-0.91796875,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
527,0.05126953125,0.4443359375,-0.01708984375,-0.01220703125,0.48828125,-0.9033203125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
528,0.05126953125,0.44189453125,-0.0146484375,-0.0146484375,0.4833984375,-0.8837890625,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
529,0.05126953125,0.439453125,-0.0146484375,-0.01708984375,0.47607421875,-0.8642578125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
530,0.048828125,0.43701171875,-0.01220703125,-0.01953125,0.47119140625,-0.85205078125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
531,0.048828125,0.4345703125,-0.01220703125,-0.01953125,0.46630859375,-0.8447265625,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
532,0.04638671875,0.43212890625,-0.009765625,-0.02197265625,0.458984375,-0.8349609375,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
533,0.04638671875,0.4296875,-0.009765625,-0.0244140625,0.44921875,-0.82275390625,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
534,0.0439453125,0.42724609375,-0.009765625,-0.0244140625,0.439453125,-0.81298828125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
535,0.0439453125,0.4248046875,-0.00732421875,-0.0244140625,0.4296875,-0.80078125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
536,0.04150390625,0.42236328125,-0.00732421875,-0.0244140625,0.42236328125,-0.79345703125,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
537,0.0390625,0.419921875,-0.0048828125,-0.0244140625,0.41259765625,-0.77880859375,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
538,0.0390625,0.41748046875,-0.0048828125,-0.0244140625,0.4052734375,-0.76904296875,-0.10009765625,-0.58349609375,0.16357421875,0.7177734375
539,0.0390625,0.41259765625,-0.00244140625,-0.0244140625,0.39306640625,-0.76171875,-0.10009765625,-0.58349609375,0.16357421875,0.72021484375
540,0.03662109375,0.41015625,-0.00244140625,-0.0244140625,0.38818359375,-0.7568359375,-0.10009765625,-0.58349609375,0.16357421875,0.72021484375
541,0.03662109375,0.40771484375,0.0,-0.02197265625,0.38330078125,-0.75439453125,-0.10009765625,-0.58349609375,0.16357421875,0.72021484375
542,0.0341796875,0.4052734375,0.0,-0.01953125,0.37841796875,-0.751953125,-0.10009765625,-0.58349609375,0.16357421875,0.72021484375
543,0.0341796875,0.40283203125,0.0,-0.01953125,0.3759765625,-0.74951171875,-0.10009765625,-0.58349609375,0.16357421875,0.72021484375
544,0.0341796875,0.40283203125,0.0,-0.01953125,0.37353515625,-0.7470703125,-0.10009765625,-0.5859375,0.16357421875,0.72021484375
545,0.0341796875,0.400390625,0.0,-0.01953125,0.37109375,-0.7470703125,-0.10009765625,-0.5859375,0.16357421875,0.72021484375
546,0.0341796875,0.39794921875,0.00244140625,-0.01708984375,0.36865234375,-0.7470703125,-0.10009765625,-0.5859375,0.16357421875,0.72021484375
547,0.0341796875,0.39794921875,0.00244140625,-0.009765625,0.36865234375,-0.74462890625,-0.10009765625,-0.5859375,0.16357421875,0.72021484375
548,0.0341796875,0.3955078125,0.00244140625,-0.0048828125,0.3662109375,-0.74462890625,-0.10009765625,-0.5859375,0.16357421875,0.72021484375
549,0.0341796875,0.3955078125,0.00244140625,-0.0048828125,0.36376953125,-0.7421875,-0.10009765625,-0.5859375,0.16357421875,0.72021484375
550,0.0341796875,0.39306640625,0.00244140625,-0.00244140625,0.361328125,-0.73974609375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
551,0.0341796875,0.39306640625,0.00244140625,-0.00244140625,0.35400390625,-0.7373046875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
552,0.0341796875,0.39306640625,0.00244140625,0.0,0.3515625,-0.7373046875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
553,0.0341796875,0.39306640625,0.0,0.00244140625,0.3515625,-0.7373046875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
554,0.0390625,0.39306640625,0.0,0.0048828125,0.3466796875,-0.7373046875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
555,0.04150390625,0.39306640625,-0.00244140625,0.00732421875,0.33935546875,-0.7373046875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
556,0.0439453125,0.3955078125,-0.0048828125,0.009765625,0.32958984375,-0.73486328125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
557,0.04638671875,0.39794921875,-0.00732421875,0.009765625,0.322265625,-0.73486328125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
558,0.05126953125,0.40283203125,-0.009765625,0.009765625,0.3173828125,-0.73486328125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
559,0.0537109375,0.4052734375,-0.009765625,0.009765625,0.3125,-0.73486328125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
560,0.0537109375,0.40771484375,-0.01220703125,0.009765625,0.31005859375,-0.732421875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
561,0.05859375,0.40771484375,-0.01220703125,0.009765625,0.30517578125,-0.732421875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
562,0.05859375,0.41015625,-0.0146484375,0.00732421875,0.30029296875,-0.72998046875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
563,0.06103515625,0.41259765625,-0.01708984375,0.00732421875,0.29052734375,-0.7275390625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
564,0.06103515625,0.41259765625,-0.01708984375,0.0048828125,0.2880859375,-0.72509765625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
565,0.0634765625,0.41259765625,-0.01953125,0.00244140625,0.28076171875,-0.72509765625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
566,0.0634765625,0.4150390625,-0.01953125,0.00244140625,0.27587890625,-0.72265625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
567,0.06591796875,0.4150390625,-0.02197265625,0.0,0.27099609375,-0.72265625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
568,0.06591796875,0.4150390625,-0.02197265625,-0.00244140625,0.26611328125,-0.72021484375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
569,0.068359375,0.4150390625,-0.02197265625,-0.0048828125,0.26123046875,-0.7177734375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
570,0.068359375,0.4150390625,-0.02197265625,-0.0048828125,0.2587890625,-0.71533203125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
571,0.068359375,0.4150390625,-0.02197265625,-0.00732421875,0.25390625,-0.712890625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
572,0.07080078125,0.41259765625,-0.02197265625,-0.00732421875,0.25390625,-0.712890625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
573,0.07080078125,0.41015625,-0.02197265625,-0.009765625,0.25146484375,-0.71044921875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
574,0.0732421875,0.40771484375,-0.02197265625,-0.01220703125,0.25146484375,-0.7080078125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
575,0.07568359375,0.4052734375,-0.02197265625,-0.01220703125,0.25146484375,-0.7080078125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
576,0.078125,0.4052734375,-0.02197265625,-0.0146484375,0.25146484375,-0.70556640625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
577,0.078125,0.40283203125,-0.01953125,-0.01708984375,0.25146484375,-0.703125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
578,0.078125,0.400390625,-0.01953125,-0.02197265625,0.25390625,-0.70068359375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
579,0.08056640625,0.39794921875,-0.01953125,-0.0244140625,0.2587890625,-0.69580078125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
580,0.08056640625,0.3955078125,-0.01953125,-0.02685546875,0.263671875,-0.693359375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
581,0.0830078125,0.390625,-0.01708984375,-0.029296875,0.26611328125,-0.69091796875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
582,0.0830078125,0.3857421875,-0.01708984375,-0.029296875,0.26611328125,-0.69091796875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
583,0.0830078125,0.38330078125,-0.01708984375,-0.03173828125,0.2685546875,-0.6884765625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
584,0.0830078125,0.37841796875,-0.0146484375,-0.03173828125,0.27099609375,-0.68603515625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
585,0.0830078125,0.37109375,-0.0146484375,-0.0341796875,0.27099609375,-0.68603515625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
586,0.0830078125,0.36376953125,-0.01220703125,-0.0341796875,0.27099609375,-0.68359375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
587,0.0830078125,0.361328125,-0.01220703125,-0.03662109375,0.27099609375,-0.68359375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
588,0.08056640625,0.35888671875,-0.009765625,-0.03662109375,0.27099609375,-0.68115234375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
589,0.08056640625,0.35400390625,-0.009765625,-0.03662109375,0.27099609375,-0.68115234375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
590,0.08056640625,0.3515625,-0.00732421875,-0.03662109375,0.27099609375,-0.68115234375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
591,0.08056640625,0.34912109375,-0.00732421875,-0.03662109375,0.27099609375,-0.6787109375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
592,0.08056640625,0.34912109375,-0.00244140625,-0.0341796875,0.27099609375,-0.67626953125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
593,0.08056640625,0.3466796875,0.0,-0.0341796875,0.27099609375,-0.67626953125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
594,0.08056640625,0.34423828125,0.0,-0.03173828125,0.27099609375,-0.673828125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
595,0.08056640625,0.341796875,0.00244140625,-0.03173828125,0.2734375,-0.673828125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
596,0.08056640625,0.341796875,0.00244140625,-0.029296875,0.2734375,-0.67138671875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
597,0.08056640625,0.341796875,0.00244140625,-0.029296875,0.2734375,-0.6689453125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
598,0.078125,0.33935546875,0.0048828125,-0.029296875,0.2734375,-0.66650390625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
599,0.078125,0.3369140625,0.0048828125,-0.029296875,0.2734375,-0.66162109375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
600,0.078125,0.3369140625,0.00732421875,-0.029296875,0.2734375,-0.6591796875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
601,0.078125,0.3369140625,0.009765625,-0.029296875,0.2734375,-0.654296875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
602,0.078125,0.3369140625,0.01220703125,-0.03173828125,0.2734375,-0.6494140625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
603,0.078125,0.3369140625,0.01220703125,-0.0341796875,0.2734375,-0.6494140625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
604,0.078125,0.33447265625,0.0146484375,-0.03662109375,0.2734375,-0.64453125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
605,0.078125,0.33447265625,0.0146484375,-0.03662109375,0.27587890625,-0.64453125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
606,0.078125,0.33447265625,0.01708984375,-0.0390625,0.27587890625,-0.6396484375,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
607,0.078125,0.33447265625,0.01708984375,-0.0390625,0.2783203125,-0.63720703125,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
608,0.078125,0.33447265625,0.01708984375,-0.04150390625,0.2783203125,-0.634765625,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
609,0.078125,0.33447265625,0.01708984375,-0.04150390625,0.2783203125,-0.63232421875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
610,0.078125,0.33447265625,0.01953125,-0.04638671875,0.2783203125,-0.63232421875,-0.10009765625,-0.58837890625,0.16357421875,0.72021484375
